x, y
283.8734611975692, 93.91304307443656
214.58378214866502, 93.39130523623957
162.2067782136868, 92.86956739804259
125.08988274558033, 92.34782624271733
92.68594151174544, 91.6521746860786
68.67608766882661, 91.47826096763684
54.03043864499922, 91.6521746860786
38.46531820227528, 91.47826096763684
28.501059836933425, 91.6521746860786
22.423046585880932, 91.6521746860786
16.614462646840543, 91.6521746860786
13.879095864597616, 91.6521746860786
10.703201468734155, 91.6521746860786
8.420682828099292, 91.30434724919508
6.895118958138329, 91.30434724919508
5.007869712807824, 91.13043684788161
2.163063801173591, 90.7826094109981
1.635089132765579, 90.26087157280111
1.1410162933048662, 89.5652166990341
0.7650340292703444, 88.52174102264013
0.5338638387916288, 87.82608614887312
0.36517398803755174, 86.26086931715389
0.281613209068097, 84.69565248543466
0.23059371981427557, 83.30434937215718
0.20048560496174928, 82.08695666019318
0.17430890625960516, 80.52173982847395
0.13990512030834734, 78.43478184142946
0.1216380164423233, 76.69565129126848
0.10161196912084522, 73.56521431070175
0.07836053499056464, 69.39130497086931
0.06678096499655022, 66.6086921100578
0.05691262938915545, 64.17391332038636
0.05253954406380586, 62.08695533334187
0.04754266544687871, 59.65216990941387
0.04133518721353013, 57.3913015210559
0.036663679796070235, 54.43477825893092
0.03062750288320713, 51.30434459549246
0.026101585424620596, 48.69564877025098
0.022693593427195492, 46.086952945009514
0.020535273750879313, 43.652174155338066
0.01821447420662562, 41.73912656960705
0.016482150139040905, 39.30434777993561
0.014914582223134815, 37.043472757321084
0.013229026833020449, 34.26086653076614
