Timeout,Transitions,Energy
381.0,18,0.794915166
382.0,18,0.795158436
383.0,18,0.795401706
384.0,18,0.795644976
385.0,18,0.795888246
386.0,18,0.796131516
387.0,18,0.796374786
388.0,18,0.796618056
389.0,18,0.796861326
390.0,18,0.797104596
391.0,18,0.797347866
392.0,18,0.797591136
393.0,18,0.797834406
394.0,18,0.798077676
395.0,18,0.798320946
396.0,18,0.798564216
397.0,18,0.798807486
398.0,18,0.799050756
399.0,18,0.799294026
400.0,18,0.799537296
401.0,18,0.799780566
402.0,18,0.800023836
403.0,18,0.800267106
404.0,18,0.800510376
405.0,18,0.800753646
406.0,18,0.800996916
407.0,18,0.801240186
408.0,18,0.801483456
409.0,18,0.801726726
410.0,18,0.801969996
411.0,18,0.802213266
412.0,18,0.802456536
413.0,18,0.802699806
414.0,18,0.802943076
415.0,18,0.803186346
416.0,18,0.803429616
417.0,18,0.803672886
418.0,18,0.803916156
419.0,18,0.804159426
420.0,18,0.804402696
421.0,18,0.804645966
422.0,18,0.804889236
423.0,18,0.805132506
424.0,18,0.805375776
425.0,18,0.805619046
426.0,18,0.805862316
427.0,18,0.806105586
428.0,18,0.806348856
429.0,18,0.806592126
430.0,18,0.806835396
431.0,18,0.807078666
432.0,18,0.807321936
433.0,18,0.807565206
434.0,18,0.807808476
435.0,18,0.808051746
436.0,18,0.808295016
437.0,18,0.808538286
438.0,18,0.808781556
439.0,18,0.809024826
440.0,18,0.809268096
441.0,18,0.809511366
442.0,18,0.809754636
443.0,18,0.809997906
444.0,18,0.810241176
445.0,18,0.810484446
446.0,18,0.810727716
447.0,18,0.810970986
448.0,18,0.811214256
449.0,18,0.811457526
450.0,18,0.811700796
451.0,18,0.811944066
452.0,18,0.812187336
453.0,18,0.812430606
454.0,18,0.812673876
455.0,18,0.812917146
456.0,18,0.813160416
457.0,18,0.813403686
458.0,18,0.813646956
459.0,18,0.813890226
460.0,18,0.814133496
461.0,18,0.814376766
462.0,18,0.814620036
463.0,18,0.814863306
464.0,18,0.815106576
465.0,18,0.815349846
466.0,18,0.815593116
467.0,18,0.815836386
468.0,18,0.816079656
469.0,18,0.816322926
470.0,18,0.816566196
471.0,18,0.816809466
472.0,18,0.817052736
473.0,18,0.817296006
474.0,18,0.817539276
475.0,18,0.817782546
476.0,18,0.818025816
477.0,18,0.818269086
478.0,18,0.818512356
479.0,18,0.818755626
480.0,18,0.818998896
481.0,18,0.819242166
482.0,18,0.819485436
483.0,18,0.819728706
484.0,18,0.819971976
485.0,18,0.820215246
486.0,18,0.820458516
487.0,18,0.820701786
488.0,18,0.820945056
489.0,18,0.821188326
490.0,18,0.821431596
491.0,18,0.821674866
492.0,18,0.821918136
493.0,18,0.822161406
494.0,18,0.822404676
495.0,18,0.822647946
496.0,18,0.822891216
497.0,18,0.823134486
498.0,18,0.823377756
499.0,18,0.823621026
500.0,18,0.823864296
501.0,18,0.824107566
502.0,18,0.824350836
503.0,18,0.824594106
504.0,18,0.824837376
505.0,18,0.825080646
506.0,18,0.825323916
507.0,18,0.825567186
508.0,18,0.825810456
509.0,18,0.826053726
510.0,18,0.826296996
511.0,18,0.826540266
512.0,18,0.826783536
513.0,18,0.827026806
514.0,18,0.827270076
515.0,18,0.827513346
516.0,18,0.827756616
517.0,18,0.827999886
518.0,18,0.828243156
519.0,18,0.828486426
520.0,18,0.828729696
521.0,18,0.828972966
522.0,18,0.829216236
523.0,18,0.829459506
524.0,18,0.829702776
525.0,18,0.829946046
526.0,18,0.830189316
527.0,18,0.830432586
528.0,18,0.830675856
529.0,18,0.830919126
530.0,18,0.831162396
531.0,18,0.831405666
532.0,18,0.831648936
533.0,18,0.8318922059
534.0,18,0.8321354759
535.0,18,0.8323787459
536.0,18,0.8326220159
537.0,18,0.8328652859
538.0,18,0.8331085559
539.0,18,0.8333518259
540.0,18,0.8335950959
541.0,18,0.8338383659
542.0,18,0.8340816359
543.0,18,0.8343249059
544.0,18,0.8345681759
545.0,18,0.8348114459
546.0,18,0.8350547159
547.0,18,0.8352979859
548.0,18,0.8355412559
549.0,18,0.8357845259
550.0,18,0.8360277959
551.0,18,0.8362710659
552.0,18,0.8365143359
553.0,18,0.8367576059
554.0,18,0.8370008759
555.0,18,0.8372441459
556.0,18,0.8374874159
557.0,18,0.8377306859
558.0,18,0.8379739559
559.0,18,0.8382172259
560.0,18,0.8384604959
561.0,18,0.8387037659
562.0,18,0.8389470359
563.0,18,0.8391903059
564.0,18,0.8394335759
565.0,18,0.8396768459
566.0,18,0.8399201159
567.0,18,0.8401633859
568.0,18,0.8404066559
569.0,18,0.8406499259
570.0,18,0.8408931959
571.0,18,0.8411364659
572.0,18,0.8413797359
573.0,18,0.8416230059
574.0,18,0.8418662759
575.0,18,0.8421095459
576.0,18,0.8423528159
577.0,18,0.8425960859
578.0,18,0.8428393559
579.0,18,0.8430826259
580.0,18,0.8433258959
581.0,18,0.8435691659
582.0,18,0.8438124359
583.0,18,0.8440557059
584.0,18,0.8442989759
585.0,18,0.8445422459
586.0,18,0.8447855159
587.0,18,0.8450287859
588.0,18,0.8452720559
589.0,18,0.8455153259
590.0,18,0.8457585959
591.0,18,0.8460018659
592.0,18,0.8462451359
593.0,18,0.8464884059
594.0,18,0.8467316759
595.0,18,0.8469749459
596.0,18,0.8472182159
597.0,18,0.8474614859
598.0,18,0.8477047559
599.0,18,0.8479480259
600.0,18,0.8481912959
601.0,18,0.8484345659
602.0,18,0.8486778359
603.0,18,0.8489211059
604.0,18,0.8491643759
605.0,18,0.8494076459
606.0,18,0.8496509159
607.0,18,0.8498941859
608.0,18,0.8501374559
609.0,18,0.8503807259
610.0,18,0.8506239959
611.0,18,0.8508672659
612.0,18,0.8511105359
613.0,18,0.8513538059
614.0,18,0.8515970759
615.0,18,0.8518403459
616.0,18,0.8520836159
617.0,18,0.8523268859
618.0,18,0.8525701559
619.0,18,0.8528134259
620.0,18,0.8530566959
621.0,18,0.8532999659
622.0,18,0.8535432359
623.0,18,0.8537865059
624.0,18,0.8540297759
625.0,18,0.8542730459
626.0,18,0.8545163159
627.0,18,0.8547595859
628.0,18,0.8550028559
629.0,18,0.8552461259
630.0,18,0.8554893959
631.0,18,0.8557326659
632.0,18,0.8559759359
633.0,18,0.8562192059
634.0,18,0.8564624759
635.0,18,0.8567057459
636.0,18,0.8569490159
637.0,18,0.8571922859
638.0,18,0.8574355559
639.0,18,0.8576788259
640.0,18,0.8579220959
641.0,18,0.8581653659
642.0,18,0.8584086359
643.0,18,0.8586519059
644.0,18,0.8588951759
645.0,18,0.8591384459
646.0,18,0.8593817159
647.0,18,0.8596249859
648.0,18,0.8598682559
649.0,18,0.8601115259
650.0,18,0.8603547959
651.0,18,0.8605980659
652.0,18,0.8608413359
653.0,18,0.8610846059
654.0,18,0.8613278759
655.0,18,0.8615711459
656.0,18,0.8618144159
657.0,18,0.8620576859
658.0,18,0.8623009559
659.0,18,0.8625442259
660.0,18,0.8627874959
661.0,18,0.8630307659
662.0,18,0.8632740359
663.0,18,0.8635173059
664.0,18,0.8637605759
665.0,18,0.8640038459
666.0,18,0.8642471159
667.0,18,0.8644903859
668.0,18,0.8647336559
669.0,18,0.8649769259
670.0,18,0.8652201959
671.0,18,0.8654634659
672.0,18,0.8657067359
673.0,18,0.8659500059
674.0,18,0.8661932759
675.0,18,0.8664365459
676.0,18,0.8666798159
677.0,18,0.8669230859
678.0,18,0.8671663559
679.0,18,0.8674096259
680.0,18,0.8676528959
681.0,18,0.8678961659
682.0,18,0.8681394359
683.0,18,0.8683827059
684.0,18,0.8686259759
685.0,18,0.8688692459
686.0,18,0.8691125159
687.0,18,0.8693557859
688.0,18,0.8695990559
689.0,18,0.8698423259
690.0,18,0.8700855959
691.0,18,0.8703288659
692.0,18,0.8705721359
693.0,18,0.8708154059
694.0,18,0.8710586759
695.0,18,0.8713019459
696.0,18,0.8715452159
697.0,18,0.8717884859
698.0,18,0.8720317559
699.0,18,0.8722750259
700.0,18,0.8725182959
701.0,18,0.8727615659
702.0,18,0.8730048359
703.0,18,0.8732481059
704.0,18,0.8734913759
705.0,18,0.8737346459
706.0,18,0.8739779159
707.0,18,0.8742211859
708.0,18,0.8744644559
709.0,18,0.8747077259
710.0,18,0.8749509959
711.0,18,0.8751942659
712.0,18,0.8754375359
713.0,18,0.8756808059
714.0,18,0.8759240759
715.0,18,0.8761673459
716.0,18,0.8764106159
717.0,18,0.8766538859
718.0,18,0.8768971559
719.0,18,0.8771404259
720.0,18,0.8773836959
721.0,18,0.8776269659
722.0,18,0.8778702359
723.0,18,0.8781135059
724.0,18,0.8783567759
725.0,18,0.8786000459
726.0,18,0.8788433159
727.0,18,0.8790865859
728.0,18,0.8793298559
729.0,18,0.8795731259
730.0,18,0.8798163959
731.0,18,0.8800596659
732.0,18,0.8803029359
733.0,18,0.8805462059
734.0,18,0.8807894759
735.0,18,0.8810327459
736.0,18,0.8812760159
737.0,18,0.8815192859
738.0,18,0.8817625559
739.0,18,0.8820058259
740.0,18,0.8822490959
741.0,18,0.8824923659
742.0,18,0.8827356359
743.0,18,0.8829789059
744.0,18,0.8832221759
745.0,18,0.8834654459
746.0,18,0.8837087159
747.0,18,0.8839519859
748.0,18,0.8841952559
749.0,18,0.8844385259
750.0,18,0.8846817959
751.0,18,0.8849250659
752.0,18,0.8851683359
753.0,18,0.8854116059
754.0,18,0.8856548759
755.0,18,0.8858981459
756.0,18,0.8861414159
757.0,18,0.8863846859
758.0,18,0.8866279559
759.0,18,0.8868712259
760.0,18,0.8871144959
761.0,18,0.8873577659
762.0,18,0.8876010359
763.0,18,0.8878443059
764.0,18,0.8880875759
765.0,18,0.8883308459
766.0,18,0.8885741159
767.0,18,0.8888173859
768.0,18,0.8890606559
769.0,18,0.8893039259
770.0,18,0.8895471959
771.0,18,0.8897904659
772.0,18,0.8900337359
773.0,18,0.8902770059
774.0,18,0.8905202759
775.0,18,0.8907635459
776.0,18,0.8910068159
777.0,18,0.8912500859
778.0,18,0.8914933559
779.0,18,0.8917366259
780.0,18,0.8919798959
781.0,18,0.8922231659
782.0,18,0.8924664359
783.0,18,0.8927097059
784.0,18,0.8929529759
785.0,18,0.8931962459
786.0,18,0.8934395159
787.0,18,0.8936827859
788.0,18,0.8939260559
789.0,18,0.8941693259
790.0,18,0.8944125959
791.0,18,0.8946558659
792.0,18,0.8948991359
793.0,18,0.8951424059
794.0,18,0.8953856759
795.0,18,0.8956289459
796.0,18,0.8958722159
797.0,18,0.8961154859
798.0,18,0.8963587559
799.0,18,0.8966020259
800.0,18,0.8968452959
801.0,18,0.8970885659
802.0,18,0.8973318359
803.0,18,0.8975751059
804.0,18,0.8978183759
805.0,18,0.8980616459
806.0,18,0.8983049159
807.0,18,0.8985481859
808.0,18,0.8987914559
809.0,18,0.8990347259
810.0,18,0.8992779959
811.0,18,0.8995212659
812.0,18,0.8997645359
813.0,18,0.9000078059
814.0,18,0.9002510759
815.0,18,0.9004943459
816.0,18,0.9007376159
817.0,18,0.9009808859
818.0,18,0.9012241559
819.0,18,0.9014674259
820.0,18,0.9017106959
821.0,18,0.9019539659
822.0,18,0.9021972359
823.0,18,0.9024405059
824.0,18,0.9026837759
825.0,18,0.9029270459
826.0,18,0.9031703159
827.0,18,0.9034135859
828.0,18,0.9036568559
829.0,18,0.9039001259
830.0,18,0.9041433959
831.0,18,0.9043866659
832.0,18,0.9046299359
833.0,18,0.9048732059
834.0,18,0.9051164759
835.0,18,0.9053597459
836.0,18,0.9056030159
837.0,18,0.9058462859
838.0,18,0.9060895559
839.0,18,0.9063328259
840.0,18,0.9065760959
841.0,18,0.9068193659
842.0,18,0.9070626359
843.0,18,0.9073059059
844.0,18,0.9075491759
845.0,18,0.9077924459
846.0,18,0.9080357159
847.0,18,0.9082789859
848.0,18,0.9085222559
849.0,18,0.9087655259
850.0,18,0.9090087959
851.0,18,0.9092520659
852.0,18,0.9094953359
853.0,18,0.9097386059
854.0,18,0.9099818759
855.0,18,0.9102251459
856.0,18,0.9104684159
857.0,18,0.9107116859
858.0,18,0.9109549559
859.0,18,0.9111982259
860.0,18,0.9114414959
861.0,18,0.9116847659
862.0,18,0.9119280359
863.0,18,0.9121713059
864.0,18,0.9124145759
865.0,18,0.9126578459
866.0,18,0.9129011159
867.0,18,0.9131443859
868.0,18,0.9133876559
869.0,18,0.9136309259
870.0,18,0.9138741959
871.0,18,0.9141174659
872.0,18,0.9143607359
873.0,18,0.9146040059
874.0,18,0.9148472759
875.0,18,0.9150905459
876.0,18,0.9153338159
877.0,18,0.9155770859
878.0,18,0.9158203559
879.0,18,0.9160636259
880.0,18,0.9163068959
881.0,18,0.9165501659
882.0,18,0.9167934359
883.0,18,0.9170367059
884.0,18,0.9172799759
885.0,18,0.9175232459
886.0,18,0.9177665159
887.0,18,0.9180097859
888.0,18,0.9182530559
889.0,18,0.9184963259
890.0,18,0.9187395959
891.0,18,0.9189828659
892.0,18,0.9192261359
893.0,18,0.9194694059
894.0,18,0.9197126759
895.0,18,0.9199559459
896.0,18,0.9201992159
897.0,18,0.9204424859
898.0,18,0.9206857559
899.0,18,0.9209290259
900.0,18,0.9211722959
901.0,18,0.9214182689
902.0,18,0.9216615389
903.0,18,0.9219048089
904.0,18,0.9221480789
905.0,18,0.9223913489
906.0,18,0.9226346189
907.0,18,0.9228778889
908.0,18,0.9231211589
909.0,18,0.9233644289
910.0,18,0.9236076989
911.0,18,0.9238509689
912.0,18,0.9240942389
913.0,18,0.9243375089
914.0,18,0.9245807789
915.0,18,0.9248240489
916.0,18,0.9250673189
917.0,18,0.9253105889
918.0,18,0.9255538589
919.0,18,0.9257971289
920.0,18,0.9260403989
921.0,18,0.9262836689
922.0,18,0.9265269389
923.0,18,0.9267702089
924.0,18,0.9270134789
925.0,18,0.9272567489
926.0,18,0.9275000189
927.0,18,0.9277432889
928.0,18,0.9279865589
929.0,18,0.9282298289
930.0,18,0.9284730989
931.0,18,0.9287163689
932.0,18,0.9289596389
933.0,18,0.9292029089
934.0,18,0.9294461789
935.0,18,0.9296894489
936.0,18,0.9299327189
937.0,18,0.9301759889
938.0,18,0.9304192589
939.0,18,0.9306625289
940.0,18,0.9309057989
941.0,18,0.9311490689
942.0,18,0.9313923389
943.0,18,0.9316356089
944.0,18,0.9318788789
945.0,18,0.9321221489
946.0,18,0.9323654189
947.0,18,0.9326086889
948.0,18,0.9328519589
949.0,18,0.9330952289
950.0,18,0.9333384989
951.0,18,0.9335817689
952.0,18,0.9338250389
953.0,18,0.9340683089
954.0,18,0.9343115789
955.0,18,0.9345548489
956.0,18,0.9347981189
957.0,18,0.9350413889
958.0,18,0.9352846589
959.0,18,0.9355279289
960.0,18,0.9357711989
961.0,18,0.9360144689
962.0,18,0.9362577389
963.0,18,0.9365010089
964.0,18,0.9367442789
965.0,18,0.9369875489
966.0,18,0.9372308189
967.0,18,0.9374740889
968.0,18,0.9377173589
969.0,18,0.9379606289
970.0,18,0.9382038989
971.0,18,0.9384471689
972.0,18,0.9386904389
973.0,18,0.9389337089
974.0,18,0.9391769789
975.0,18,0.9394202489
976.0,18,0.9396635189
977.0,18,0.9399067889
978.0,18,0.9401500589
979.0,18,0.9403933289
980.0,18,0.9406365989
981.0,18,0.9408798689
982.0,18,0.9411231389
983.0,18,0.9413664089
984.0,18,0.9416096789
985.0,18,0.9418529489
986.0,18,0.9420962189
987.0,18,0.9423394889
988.0,18,0.9425827589
989.0,18,0.9428260289
990.0,18,0.9430692989
991.0,18,0.9433125689
992.0,18,0.9435558389
993.0,18,0.9437991089
994.0,18,0.9440423789
995.0,18,0.9442856489
996.0,18,0.9445289189
997.0,18,0.9447721889
998.0,18,0.9450154589
999.0,18,0.9452587289
1000.0,18,0.9455019989
