Timeout,Transitions,Energy
0.0,82,0.26078543
5.0,18,0.202448616
10.0,18,0.203686566
20.0,18,0.206162466
40.0,18,0.211114266
80.0,18,0.221017866
160.0,18,0.240825066
320.0,18,0.280439466
640.0,18,0.359668266
1280.0,18,0.5181286169
2560.0,18,0.8350438168
5120.0,18,1.4688714662
10240.0,18,2.7365322658
20480.0,18,5.2718566173
40960.0,18,10.3425025678
81920.0,18,20.4837862136
163840.0,0,29.8791003557
