x, y
0.08620692990397491, 69.85915324314121
0.2738337318260252, 70.18108605580802
0.46146034030502087, 69.85915324314121
0.6541582518938075, 69.85915324314121
0.826572111701757, 69.69818683680779
1.075050488637155, 69.85915324314121
1.247464348445105, 69.37625709431981
1.4249491244767367, 69.2152906879864
1.63793108784636, 68.732394539165
1.866125799887029, 68.08852891383137
2.1095332605987447, 67.28369995234314
2.2667339848495396, 66.63983739718834
2.5050709162236826, 64.70824973172394
2.6977684409263594, 63.25955514490208
2.865111384510628, 61.649897221925656
3.0831642641039325, 58.43058137597279
3.286004008140084, 54.88933271735312
3.4584174810619253, 50.86518790991205
3.610547289089038, 46.35814695364959
3.737322129111632, 41.69014266123255
3.84888422046318, 37.183095564612415
3.955375008704937, 31.710262310707165
4.031439912718494, 27.84708083942067
4.117646649179414, 22.37424758551542
4.188641023855397, 17.706237152740705
4.264705927868954, 12.233397758477778
4.325557696325355, 7.404423989548491
4.381338161671966, 2.575450220619217
