x, y
0.055780852232719745, 35.090541492814594
0.18255569225531396, 35.090541492814594
0.32454366783506267, 35.090541492814594
0.4716023661954392, 35.090541492814594
0.6237321742225522, 34.92957815666002
0.7758621756927194, 35.090541492814594
0.9229206806100421, 34.76860868014777
1.0496955206326362, 34.76860868014777
1.2068966317695395, 34.6076453439932
1.3894523240248535, 34.6076453439932
1.5922920680610042, 34.12474919517181
1.7951318120971549, 33.802816382504986
2.0131843048043514, 33.15895075717134
2.2261662681739747, 32.51509127219538
2.4340769284338077, 31.710262310707165
2.6217035369128032, 30.744463872706703
2.809330532277908, 29.617708238909344
3.0020280569805857, 28.32997698824206
3.18965505234569, 26.398392392956488
3.377281660824686, 23.983905508491844
3.549695520632637, 21.086516334848135
3.727180296664267, 17.706237152740705
3.869168272244017, 14.164988494121033
4.001014028490292, 10.462776499346788
4.13793108784636, 5.6338027304175
4.274847760316319, 0.6438656253336461
