x, y
0.055780852232719745, 17.706237152740705
0.37018249417736404, 17.706237152740705
0.5933062899943515, 17.545273816586132
0.8215008085919667, 17.545273816586132
1.064908656189791, 17.223341003919316
1.2829615357830961, 17.223341003919316
1.460446311814728, 16.901408191252493
1.6328597847365693, 16.74044485509792
1.8255576963253555, 16.57947537858567
2.0030424723569875, 16.257542565918854
2.1906690808359834, 15.935615893609707
2.398580127981924, 15.291750268276061
2.5202836648947287, 15.130786932121495
2.626774840022594, 14.64788464294243
2.7484783769353975, 14.004025157966453
2.865111384510628, 13.682092345299637
3.0020280569805857, 13.19919619647824
3.144016032560335, 12.555330571144609
3.296145840587448, 11.428568796989566
3.448275648614561, 10.301813163192207
3.605476372865356, 8.692155240215783
3.737322129111632, 7.404423989548491
3.869168272244017, 5.794766066572066
3.9908718091568205, 3.863181471286495
4.117646649179414, 1.931584595285571
4.213995991859916, 0.3219266723091465
