x, y
0.32180101973505215, 64.82084777979033
0.3250030330545999, 65.89576482876545
0.32661590615410446, 66.77524512535754
0.33150283439343287, 67.85016217433265
0.3364627552868095, 69.21824180731653
0.3431917419264919, 70.68403981649195
0.350055302929861, 72.54071878586763
0.35705612967681283, 74.3973940275262
0.36782069372464055, 76.15635089299327
0.37890978893020166, 78.11074823856048
0.39227028249665963, 79.86970883174465
0.41217809365508135, 81.33550684092005
0.4288294177240799, 82.99674160247848
0.4461534281816055, 83.77850352287905
0.48292912544921546, 84.46253961165388
0.5074378946864735, 84.85342057185417
0.5358365223862572, 85.14657942814583
0.5800046504056272, 85.43973828443748
0.6216283401172579, 85.83061924463777
0.6499506566275696, 86.0260597247379
0.6863249733943546, 85.92833948468784
0.7319462919688366, 85.92833948468784
0.7465843518064131, 86.22149834097951
0.7729094728024308, 86.80781791742137
0.796211225192693, 87.19869701376311
0.8202154811536365, 87.68729635015491
0.8533508515028617, 88.17589568654671
0.8966586124055552, 88.76221526298858
0.9328818084895181, 89.34853483943044
0.9753852983429061, 89.73941393577218
1.0147892767320044, 90.32573351221404
1.0505711066007122, 90.91205308865592
1.0610245932902114, 89.73941393577218
1.0662900765330798, 88.56677478288843
1.0662900765330798, 87.49185773391332
1.07158169047448, 86.0260597247379
1.082243829805427, 84.85342057185417
1.0876150272632157, 83.5830630427789
1.0876150272632157, 82.50814226608668
1.0930124692612269, 81.1400663608199
1.1038878428713954, 79.77198672783602
1.1148718465239362, 78.50162919876075
1.1259647189287691, 77.2312716696855
1.1371679643944832, 75.96091414061024
1.1371679643944832, 74.49511613143483
1.1428117514147633, 73.12703649845095
1.1599104163278702, 71.4657980091754
1.165666634326045, 70.29315885629165
1.165666634326045, 69.21824180731653
1.183107699153559, 68.24104313453293
1.2370118546733873, 68.63192409473322
1.3192378731353034, 68.63192409473322
1.413912196606353, 68.5342019908246
1.4930414191024701, 68.0456026544328
1.5688136301249724, 67.55700331804098
1.6402911244903504, 66.67752674916602
1.7150252403578923, 66.0912053088656
1.7843094684702394, 65.30944711618213
1.884167876419047, 64.234530067207
1.9602844513321327, 63.45276814680644
2.06999203451293, 62.573291577931464
2.1966861221355694, 61.49837080123924
2.251737473121631, 60.8143347124644
2.3311345351714996, 60.13029489597246
2.4253085759347073, 59.15309622318886
2.4984270223958447, 58.469056406696915
2.599359407335908, 57.68729821401346
2.7312775222763404, 56.807817917421374
2.884132747146447, 56.02605972473791
3.0155381468858273, 54.853420571854166
3.1685774329289416, 53.97394400297919
3.329383499537169, 53.28990045877014
3.5506925743576527, 52.214983409795025
3.7494075622187597, 51.1400663608199
3.939690897549534, 50.553748648236585
4.07860579610403, 49.6742683516445
4.243374831397439, 48.6970696788609
4.436707656867631, 47.52443425369426
