x, y
1, 3.993230148106547
0.9888437895699903, 3.9274660939258914
0.9736308070015716, 3.8965183471263174
0.9574036410707043, 3.869439013337754
0.9401622530887733, 3.8578336267342257
0.9198782763308816, 3.8346228535271694
0.8975658941594776, 3.811411932749616
0.8782961394526497, 3.7843325989610523
0.8509127630917728, 3.761121825753996
0.8245436087819598, 3.7263055183729143
0.801217004559492, 3.703094745165858
0.7768762169745758, 3.6798839719588017
0.7555780568542356, 3.656673051181248
0.7251520917173981, 3.6218568913706637
0.6947261265805604, 3.5947775575821
0.6663286055458506, 3.5676982237935366
0.6369168237714613, 3.532881916412455
0.6105476694616483, 3.5096711432053986
0.5801217043248108, 3.482591809416835
0.5507099225504215, 3.4516440626172606
0.5263691349655054, 3.4284332894102048
0.4969573531911162, 3.401353955621641
0.4736308263458793, 3.3781430348440873
0.44219060046936254, 3.351063848626021
0.4127788960722041, 3.3278529278484674
0.3793103034707904, 3.304642154641411
0.3478701549715044, 3.2736944078418375
0.31744418983466693, 3.2466150740532735
0.2728194254918588, 3.2117987666721923
0.23123728861362702, 3.176982606861608
0.20689650102871082, 3.146034712491536
0.18356989680624314, 3.12282393928448
0.14604457075503585, 3.0647968586963423
0.11257597815362219, 3.010638191119215
0.08823526794593661, 2.948742697520067
0.0699796579129417, 2.890715616931929
0.05578093608420198, 2.8442939229473194
0.042596320240680385, 2.782398429348171
0.02738333767226142, 2.7088975491454947
0.015212982568418854, 2.6470017604053524
0.009127727639266503, 2.5967118009802297
0.0030424727101145965, 2.5502899594251227
0, 2.5038684130110105
