x, y
3.3049541243953557, 3.821772669856826
26.440011222918045, 3.748554889502597
76.01507954435878, 3.7061657410881343
138.81021651521775, 3.675337256150179
214.8252960595764, 3.6599229401802953
300.75536405303967, 3.632947960733905
380.07552379771204, 3.6098266337808913
456.09060334207084, 3.582851654334501
542.0206713355341, 3.5597303273814873
614.7309228314157, 3.536608853426662
697.3560367004836, 3.5057803684887063
773.3709901689242, 3.4903661995206345
852.6911499135967, 3.4556840620893023
928.7063555338738, 3.4402697461194185
1004.721309002314, 3.405587755689898
1090.6513769957774, 3.3786127762435076
1169.97153674045, 3.359344954782059
1272.4266275077264, 3.3208093118591613
1374.88197042684, 3.2938343324127715
1474.0321070697214, 3.259152341983251
1563.26712918758, 3.23217736253686
1645.8922430566479, 3.209055888582035
1738.4324714507388, 3.1743738981525143
1830.9724476929923, 3.143545413214559
1923.5126760870835, 3.1204239392597333
2032.5776751031506, 3.093448959813343
2125.1179034972415, 3.066474127368764
2230.877948388914, 3.0394991479223736
2346.5531078056088, 3.0009635049994765
2412.6531989008627, 2.9816956835380277
2478.7532899961175, 2.962427862076579
2561.3784038651847, 2.9277457246452467
2657.223586383671, 2.8969172397072915
2749.763562625925, 2.866088754769336
2845.6089972962477, 2.8275531118464388
2918.3189966402933, 2.796724626908483
2994.33420226057, 2.754335331492209
3076.9593161296375, 2.711946036075935
3143.0594072248923, 2.6734103931530377
3195.9391775188906, 2.6271677392470103
3238.9043375915408, 2.5732177803542293
3271.9543831391684, 2.5192678214614483
