iteration,power_saved_pct,distortion_pct,l_gamma,chroma_scale,brightness,contrast,blue_reduction,lum_red_factor
3,11.1331,2.3128,1.0641812701489053,0.8744198178302882,0.0541494363789356,-0.114711611118573,0,0.8905045338336531
4,9.6864,1.7934,1.1136852066870633,1.1127185635244958,0.05265745539659558,-0.10434947739979811,0,0.96272077644846
5,7.0995,1.3622,1.0216314984040027,0.9957649079443065,0.03917810040033462,-0.040031164065953015,0,0.9016347055724482
7,22.5044,3.6343,1.003886681218065,1.0760907059779792,-0.05673665442581399,-0.02279398388693113,0,0.8712864310244322
8,1.0957,1.2651,1.04548969084981,1.0248989825003196,0.023942451323248154,0.12201809252097337,0,0.9140363134328923
9,12.7142,2.1523,0.9915294472508895,1.1379745996676334,0.026204812019280516,-0.10661223317421084,0,0.9029513509635015
10,8.3284,1.5915,1.0588571584657718,0.9087043587211302,0.015495886375081952,-0.028585624114631294,0,0.9354153846878406
