iteration,power_saved_pct,distortion_pct,l_gamma,chroma_scale,brightness,contrast,blue_reduction,lum_red_factor
1,2.4859,3.6554,1.0400120369793333,1.0558104955744632,0.08481971102209954,-0.06620174899839289,0,1.0470517514651538
2,15.672,3.422,1.043871869062092,1.082439488582662,-0.08591772906802177,0.03344586802264124,0,1.0819053935985985
3,14.1602,3.0416,1.0524630908115438,1.1096821472316734,-0.03295622829472224,-0.04254226753986315,0,1.0683442103699614
4,0.0842,3.8563,0.8870441360609136,0.9969287264009524,0.043844091939831076,0.11110590505037013,0,0.8878520654939112
8,16.8448,3.5907,1.018081859266897,0.8765132363032554,-0.0017320480328914811,-0.09936421868778116,0,0.9261827117651633
9,19.3699,3.6944,1.1137161760501013,0.9473876707141416,-0.0582798940590873,0.13590632515138765,0,0.9149863743126055
10,12.2389,2.9684,1.041690975720468,0.890176304832956,0.058238702914817975,-0.14779191415761947,0,0.9288451434250189
